Easting,Northing,TEMPM,TEMPR
3325,5125,9.24,11.83
3375,5125,9.21,11.97
3425,5125,9.24,12.03
3475,5125,9.23,12.07
3525,5125,9.18,12.07
3575,5125,9.17,12.19
3625,5125,9.14,12.31
3675,5125,9.09,12.4
3725,5125,9.02,12.44
3775,5125,8.99,12.5
3825,5125,8.99,12.57
3875,5125,9,12.64
3925,5125,9,12.7
3975,5125,9.03,12.8
4025,5125,9.1,12.88
4075,5125,9.17,12.88
4125,5125,9.18,12.84
4175,5125,9.17,12.81
4225,5125,9.19,12.79
4275,5125,9.25,12.77
4325,5125,9.29,12.69
4375,5125,9.35,12.48
4425,5125,9.38,12.31
4475,5125,9.41,12.27
4525,5125,9.49,12.07
4575,5125,9.51,11.96
4625,5125,9.52,11.92
4675,5125,9.55,11.77
4725,5125,9.54,11.76
4775,5125,9.5,11.69
4825,5125,9.44,11.59
4875,5125,9.43,11.57
3025,5175,9.5,10.7
3075,5175,9.49,10.84
3125,5175,9.45,11.3
3175,5175,9.45,11.49
3225,5175,9.4,11.54
3275,5175,9.39,11.74
3325,5175,9.3,11.97
3375,5175,9.23,11.96
3425,5175,9.26,12
3475,5175,9.24,12.04
3525,5175,9.2,12.1
3575,5175,9.19,12.22
3625,5175,9.15,12.31
3675,5175,9.04,12.41
3725,5175,8.99,12.45
3775,5175,8.98,12.51
3825,5175,8.97,12.57
3875,5175,8.98,12.64
3925,5175,8.99,12.72
3975,5175,9.03,12.85
4025,5175,9.1,12.9
4075,5175,9.17,12.87
4125,5175,9.19,12.82
4175,5175,9.19,12.77
4225,5175,9.2,12.75
4275,5175,9.27,12.66
4325,5175,9.33,12.44
4375,5175,9.37,12.28
4425,5175,9.38,12.27
4475,5175,9.49,12.07
4525,5175,9.51,11.98
4575,5175,9.54,11.82
4625,5175,9.54,11.76
4675,5175,9.5,11.68
4725,5175,9.44,11.59
3025,5225,9.49,10.74
3075,5225,9.48,10.83
3125,5225,9.47,11.25
3175,5225,9.43,11.49
3225,5225,9.4,11.56
3275,5225,9.39,11.72
3325,5225,9.33,11.99
3375,5225,9.27,11.99
3425,5225,9.26,12
3475,5225,9.25,12.05
3525,5225,9.2,12.11
3575,5225,9.18,12.23
3625,5225,9.12,12.29
3675,5225,9.01,12.38
3725,5225,8.97,12.46
3775,5225,8.96,12.52
3825,5225,8.97,12.58
3875,5225,8.97,12.65
3925,5225,8.98,12.74
3975,5225,9,12.82
4025,5225,9.09,12.85
4075,5225,9.16,12.82
4125,5225,9.19,12.8
4175,5225,9.2,12.74
4225,5225,9.23,12.65
4275,5225,9.31,12.4
4325,5225,9.36,12.21
4375,5225,9.35,12.24
4425,5225,9.45,12.14
4475,5225,9.52,11.96
4525,5225,9.56,11.9
4575,5225,9.56,11.84
4625,5225,9.48,11.7
3025,5275,9.47,10.74
3075,5275,9.47,10.88
3125,5275,9.47,11.28
3175,5275,9.43,11.52
3225,5275,9.39,11.57
3275,5275,9.38,11.68
3325,5275,9.35,11.99
3375,5275,9.29,12.06
3425,5275,9.26,12
3475,5275,9.25,12.06
3525,5275,9.2,12.14
3575,5275,9.16,12.23
3625,5275,9.09,12.29
3675,5275,8.98,12.38
3725,5275,8.96,12.45
3775,5275,8.95,12.53
3825,5275,8.95,12.61
3875,5275,8.95,12.68
3925,5275,8.96,12.74
3975,5275,8.99,12.79
4025,5275,9.07,12.78
4075,5275,9.17,12.76
4125,5275,9.2,12.74
4175,5275,9.23,12.64
4225,5275,9.3,12.43
4275,5275,9.36,12.19
4325,5275,9.33,12.15
4375,5275,9.38,12.21
4425,5275,9.51,11.98
4475,5275,9.57,11.95
4525,5275,9.6,11.9
2125,5325,9.45,9.97
2475,5325,9.4,10.53
3075,5325,9.41,10.96
3125,5325,9.41,11.32
3175,5325,9.4,11.55
3225,5325,9.37,11.61
3275,5325,9.35,11.69
3325,5325,9.34,11.93
3375,5325,9.29,12.08
3425,5325,9.25,11.99
3475,5325,9.24,12.05
3525,5325,9.18,12.13
3575,5325,9.12,12.21
3625,5325,9.04,12.24
3675,5325,8.95,12.38
3725,5325,8.94,12.46
3775,5325,8.94,12.53
3825,5325,8.94,12.6
3875,5325,8.93,12.68
3925,5325,8.95,12.73
3975,5325,8.99,12.73
4025,5325,9.07,12.7
4075,5325,9.17,12.7
4125,5325,9.22,12.63
4175,5325,9.27,12.45
4225,5325,9.35,12.25
4275,5325,9.34,12.11
4325,5325,9.32,12.18
4375,5325,9.46,12.03
4425,5325,9.54,12.02
4475,5325,9.58,11.83
4525,5325,9.56,11.73
2125,5375,9.43,10.01
2425,5375,9.36,10.51
2475,5375,9.36,10.56
3125,5375,9.35,11.35
3175,5375,9.37,11.59
3225,5375,9.36,11.64
3275,5375,9.34,11.72
3325,5375,9.29,11.89
3375,5375,9.25,12.01
3425,5375,9.24,11.97
3475,5375,9.21,12.02
3525,5375,9.15,12.1
3575,5375,9.06,12.14
3625,5375,8.98,12.2
3675,5375,8.93,12.37
3725,5375,8.92,12.47
3775,5375,8.92,12.54
3825,5375,8.91,12.6
3875,5375,8.92,12.67
3925,5375,8.95,12.67
3975,5375,8.99,12.65
4025,5375,9.07,12.6
4075,5375,9.17,12.53
4125,5375,9.25,12.44
4175,5375,9.31,12.33
4225,5375,9.37,12.2
4275,5375,9.31,12.06
4325,5375,9.39,12.11
4375,5375,9.5,12.03
4425,5375,9.55,11.78
4475,5375,9.59,11.6
2125,5425,9.4,10.02
2375,5425,9.31,10.53
2425,5425,9.28,10.61
2475,5425,9.26,10.67
2675,5425,9.22,10.73
2725,5425,9.21,10.79
3125,5425,9.3,11.4
3175,5425,9.33,11.6
3225,5425,9.34,11.66
3275,5425,9.3,11.73
3325,5425,9.25,11.84
3375,5425,9.21,11.91
3425,5425,9.2,11.94
3475,5425,9.16,11.99
3525,5425,9.07,12.06
3575,5425,9.01,12.05
3625,5425,8.94,12.22
3675,5425,8.89,12.34
3725,5425,8.9,12.45
3775,5425,8.91,12.55
3825,5425,8.9,12.61
3875,5425,8.91,12.62
3925,5425,8.94,12.61
3975,5425,9,12.6
4025,5425,9.08,12.52
4075,5425,9.18,12.37
4125,5425,9.26,12.39
4175,5425,9.34,12.27
4225,5425,9.36,12.14
4275,5425,9.3,12.09
4325,5425,9.45,12.02
4375,5425,9.51,12.01
4425,5425,9.58,11.6
2075,5475,9.4,10.01
2125,5475,9.38,10.05
2325,5475,9.21,10.7
2375,5475,9.17,10.85
2425,5475,9.14,10.94
2475,5475,9.13,10.99
2625,5475,9.09,11.11
2675,5475,9.08,11.23
2725,5475,9.07,11.26
2775,5475,9.08,11.22
2825,5475,9.07,11.21
3125,5475,9.26,11.42
3175,5475,9.28,11.56
3225,5475,9.27,11.66
3275,5475,9.25,11.68
3325,5475,9.19,11.74
3375,5475,9.16,11.84
3425,5475,9.15,11.9
3475,5475,9.07,11.93
3525,5475,8.98,11.97
3575,5475,8.95,12.07
3625,5475,8.89,12.22
3675,5475,8.86,12.3
3725,5475,8.87,12.41
3775,5475,8.89,12.53
3825,5475,8.89,12.57
3875,5475,8.9,12.57
3925,5475,8.94,12.56
3975,5475,9.02,12.56
4025,5475,9.1,12.46
4075,5475,9.17,12.3
4125,5475,9.25,12.33
4175,5475,9.33,12.18
4225,5475,9.31,12.06
4275,5475,9.39,12.05
4325,5475,9.47,12.08
4375,5475,9.51,11.76
4425,5475,9.51,11.51
2025,5525,9.39,9.95
2075,5525,9.38,10.01
2125,5525,9.35,10.09
2175,5525,9.26,10.23
2225,5525,9.21,10.6
2275,5525,9.18,10.82
2325,5525,9.15,10.95
2375,5525,9.13,11.01
2425,5525,9.12,11.03
2475,5525,9.13,11.16
2525,5525,9.12,11.26
2575,5525,9.08,11.34
2625,5525,9.05,11.37
2675,5525,9.04,11.37
2725,5525,9.04,11.41
2775,5525,9.06,11.3
2825,5525,9.05,11.33
2875,5525,9.06,11.26
3175,5525,9.18,11.39
3225,5525,9.2,11.5
3275,5525,9.19,11.56
3325,5525,9.14,11.74
3375,5525,9.13,11.81
3425,5525,9.07,11.84
3475,5525,8.98,11.8
3525,5525,8.92,11.93
3575,5525,8.88,12.12
3625,5525,8.83,12.23
3675,5525,8.8,12.27
3725,5525,8.78,12.27
3775,5525,8.82,12.38
3825,5525,8.86,12.44
3875,5525,8.91,12.52
3925,5525,8.96,12.52
3975,5525,9.03,12.52
4025,5525,9.12,12.38
4075,5525,9.15,12.29
4125,5525,9.25,12.3
4175,5525,9.33,12.13
4225,5525,9.32,12.05
4275,5525,9.45,12.04
4325,5525,9.44,11.9
4375,5525,9.43,11.51
4425,5525,9.42,11.34
2025,5575,9.39,9.96
2075,5575,9.36,10.03
2125,5575,9.27,10.17
2175,5575,9.17,10.5
2225,5575,9.17,10.71
2275,5575,9.15,10.9
2325,5575,9.13,10.97
2375,5575,9.11,11.06
2425,5575,9.08,11.23
2475,5575,9.04,11.37
2525,5575,9.01,11.5
2575,5575,8.98,11.62
2625,5575,8.95,11.6
2675,5575,8.93,11.63
2725,5575,8.93,11.62
2775,5575,8.95,11.56
2825,5575,8.96,11.55
2875,5575,9.02,11.4
2925,5575,9.04,11.32
2975,5575,9.06,11.26
3225,5575,9.15,11.4
3275,5575,9.13,11.6
3325,5575,9.11,11.73
3375,5575,9.06,11.78
3425,5575,8.99,11.76
3475,5575,8.9,11.76
3525,5575,8.85,11.92
3575,5575,8.83,12.07
3625,5575,8.79,12.15
3675,5575,8.74,12.14
3725,5575,8.71,12.2
3775,5575,8.74,12.26
3825,5575,8.82,12.33
3875,5575,8.89,12.38
3925,5575,8.96,12.47
3975,5575,9.03,12.47
4025,5575,9.12,12.32
4075,5575,9.15,12.29
4125,5575,9.22,12.24
4175,5575,9.31,12.06
4225,5575,9.31,12.03
4275,5575,9.43,11.88
4325,5575,9.45,11.75
4375,5575,9.37,11.43
4425,5575,9.34,11.23
2025,5625,9.37,9.96
2075,5625,9.33,10.02
2125,5625,9.17,10.38
2175,5625,9.15,10.56
2225,5625,9.17,10.74
2275,5625,9.1,10.88
2325,5625,9.03,10.95
2375,5625,9,11.16
2425,5625,9,11.28
2475,5625,8.98,11.36
2525,5625,8.95,11.49
2575,5625,8.93,11.57
2625,5625,8.91,11.67
2675,5625,8.92,11.68
2725,5625,8.91,11.68
2775,5625,8.91,11.65
2825,5625,8.91,11.63
2875,5625,8.93,11.58
2925,5625,8.94,11.52
2975,5625,8.98,11.48
3325,5625,9.04,11.71
3375,5625,8.97,11.7
3425,5625,8.9,11.7
3475,5625,8.85,11.87
3525,5625,8.81,11.95
3575,5625,8.76,11.96
3625,5625,8.7,11.99
3675,5625,8.65,12.18
3725,5625,8.64,12.21
3775,5625,8.67,12.23
3825,5625,8.76,12.31
3875,5625,8.87,12.31
3925,5625,8.93,12.39
3975,5625,9.02,12.39
4025,5625,9.1,12.32
4075,5625,9.13,12.28
4125,5625,9.21,12.19
4175,5625,9.27,11.98
4225,5625,9.31,12.02
4275,5625,9.37,11.74
4325,5625,9.43,11.56
4375,5625,9.31,11.2
2025,5675,9.37,9.95
2075,5675,9.3,10.07
2125,5675,9.16,10.41
2175,5675,9.15,10.56
2225,5675,9.15,10.67
2275,5675,9.02,10.83
2325,5675,8.96,11.02
2375,5675,8.99,11.25
2425,5675,8.98,11.31
2475,5675,8.93,11.46
2525,5675,8.84,11.65
2575,5675,8.82,11.75
2625,5675,8.82,11.8
2675,5675,8.82,11.79
2725,5675,8.84,11.79
2775,5675,8.85,11.77
2825,5675,8.87,11.7
2875,5675,8.9,11.64
2925,5675,8.9,11.58
2975,5675,8.92,11.53
3025,5675,8.93,11.51
3075,5675,8.97,11.54
3125,5675,9,11.53
3175,5675,9.01,11.56
3225,5675,8.99,11.61
3275,5675,8.97,11.63
3325,5675,8.93,11.65
3375,5675,8.88,11.68
3425,5675,8.83,11.84
3475,5675,8.81,11.92
3525,5675,8.77,11.92
3575,5675,8.67,11.86
3625,5675,8.6,11.99
3675,5675,8.61,12.18
3725,5675,8.62,12.22
3775,5675,8.65,12.22
3825,5675,8.72,12.27
3875,5675,8.83,12.27
3925,5675,8.92,12.27
3975,5675,9.01,12.34
4025,5675,9.08,12.3
4075,5675,9.11,12.24
4125,5675,9.15,12
4175,5675,9.19,12
4225,5675,9.25,11.83
4275,5675,9.31,11.69
4325,5675,9.38,11.46
4375,5675,9.32,11.25
2125,5725,9.17,10.42
2175,5725,9.14,10.49
2225,5725,9.12,10.59
2275,5725,8.99,10.83
2325,5725,8.96,11.07
2375,5725,8.98,11.26
2425,5725,8.94,11.33
2475,5725,8.86,11.55
2525,5725,8.81,11.72
2575,5725,8.79,11.76
2625,5725,8.78,11.82
2675,5725,8.78,11.82
2725,5725,8.79,11.82
2775,5725,8.8,11.82
2825,5725,8.8,11.81
2875,5725,8.83,11.76
2925,5725,8.84,11.69
2975,5725,8.87,11.58
3025,5725,8.88,11.52
3075,5725,8.89,11.51
3125,5725,8.92,11.54
3175,5725,8.93,11.6
3225,5725,8.91,11.6
3275,5725,8.88,11.6
3325,5725,8.85,11.65
3375,5725,8.82,11.79
3425,5725,8.8,11.89
3475,5725,8.76,11.89
3525,5725,8.68,11.86
3575,5725,8.59,11.96
3625,5725,8.56,12.03
3675,5725,8.58,12.13
3725,5725,8.61,12.22
3775,5725,8.63,12.19
3825,5725,8.69,12.25
3875,5725,8.81,12.24
3925,5725,8.88,12.21
3975,5725,8.98,12.28
4025,5725,9.05,12.29
4075,5725,9.07,12.16
4125,5725,9.11,11.9
4175,5725,9.11,11.96
4225,5725,9.18,11.7
4275,5725,9.29,11.66
4325,5725,9.32,11.33
2125,5775,9.19,10.31
2175,5775,9.13,10.48
2225,5775,9.12,10.56
2275,5775,9.03,10.78
2325,5775,8.95,11.03
2375,5775,8.98,11.24
2425,5775,8.91,11.25
2475,5775,8.79,11.43
2525,5775,8.73,11.55
2575,5775,8.73,11.65
2625,5775,8.74,11.76
2675,5775,8.76,11.82
2725,5775,8.76,11.85
2775,5775,8.76,11.83
2825,5775,8.77,11.82
2875,5775,8.8,11.78
2925,5775,8.81,11.77
2975,5775,8.84,11.72
3025,5775,8.85,11.69
3075,5775,8.85,11.66
3125,5775,8.87,11.65
3175,5775,8.87,11.69
3225,5775,8.86,11.78
3275,5775,8.83,11.84
3325,5775,8.81,11.85
3375,5775,8.79,11.88
3425,5775,8.75,11.87
3475,5775,8.68,11.85
3525,5775,8.59,11.93
3575,5775,8.55,12
3625,5775,8.55,12.01
3675,5775,8.56,12.1
3725,5775,8.6,12.19
3775,5775,8.63,12.21
3825,5775,8.67,12.26
3875,5775,8.76,12.25
3925,5775,8.85,12.16
3975,5775,8.93,12.2
4025,5775,8.99,12.2
4075,5775,9.03,12.08
4125,5775,9.07,11.9
4175,5775,9.05,11.89
4225,5775,9.1,11.6
4275,5775,9.17,11.49
4325,5775,9.29,11.25
2125,5825,9.22,10.19
2175,5825,9.14,10.48
2225,5825,9.11,10.55
2275,5825,9.06,10.76
2325,5825,8.96,10.97
2375,5825,8.95,11.14
2425,5825,8.9,11.11
2475,5825,8.79,11.31
2525,5825,8.71,11.44
2575,5825,8.7,11.55
2625,5825,8.69,11.66
2675,5825,8.69,11.88
2725,5825,8.71,11.91
2775,5825,8.73,11.9
2825,5825,8.74,11.84
2875,5825,8.76,11.79
2925,5825,8.77,11.78
2975,5825,8.79,11.77
3025,5825,8.82,11.75
3075,5825,8.84,11.76
3125,5825,8.84,11.81
3175,5825,8.83,11.88
3225,5825,8.82,11.9
3275,5825,8.81,11.93
3325,5825,8.79,11.93
3375,5825,8.75,11.92
3425,5825,8.69,11.85
3475,5825,8.58,11.88
3525,5825,8.55,11.97
3575,5825,8.54,12
3625,5825,8.53,11.98
3675,5825,8.55,12.07
3725,5825,8.6,12.18
3775,5825,8.62,12.22
3825,5825,8.67,12.26
3875,5825,8.74,12.23
3925,5825,8.82,12.09
3975,5825,8.86,12.04
4025,5825,8.92,12.08
4075,5825,8.99,12.03
4125,5825,9.03,11.84
4175,5825,9,11.69
4225,5825,8.99,11.69
4275,5825,9.08,11.37
4325,5825,9.16,11.11
2175,5875,9.15,10.37
2225,5875,9.08,10.59
2275,5875,9.1,10.72
2325,5875,9.02,10.86
2375,5875,8.93,11.02
2425,5875,8.91,11.06
2475,5875,8.83,11.27
2525,5875,8.73,11.41
2575,5875,8.69,11.52
2625,5875,8.67,11.7
2675,5875,8.66,11.87
2725,5875,8.67,11.92
2775,5875,8.68,11.94
2825,5875,8.69,11.9
2875,5875,8.72,11.8
2925,5875,8.74,11.77
2975,5875,8.75,11.77
3025,5875,8.76,11.77
3075,5875,8.77,11.77
3125,5875,8.81,11.81
3175,5875,8.8,11.91
3225,5875,8.78,11.94
3275,5875,8.76,11.91
3325,5875,8.72,11.9
3375,5875,8.66,11.9
3425,5875,8.58,11.91
3475,5875,8.55,11.96
3525,5875,8.54,11.99
3575,5875,8.53,12
3625,5875,8.53,12.02
3675,5875,8.56,12.09
3725,5875,8.6,12.18
3775,5875,8.62,12.22
3825,5875,8.66,12.24
3875,5875,8.73,12.17
3925,5875,8.8,11.97
3975,5875,8.82,11.91
4025,5875,8.88,12.02
4075,5875,8.97,12
4125,5875,9,11.85
4175,5875,8.95,11.53
4225,5875,8.95,11.58
4275,5875,9.03,11.27
4325,5875,9.01,11.13
2225,5925,9.08,10.63
2275,5925,9.08,10.67
2325,5925,9.07,10.81
2375,5925,8.96,10.95
2425,5925,8.89,11.01
2475,5925,8.87,11.2
2525,5925,8.79,11.35
2575,5925,8.69,11.49
2625,5925,8.65,11.72
2675,5925,8.65,11.84
2725,5925,8.66,11.89
2775,5925,8.66,11.9
2825,5925,8.66,11.92
2875,5925,8.66,11.84
2925,5925,8.69,11.75
2975,5925,8.7,11.72
3025,5925,8.72,11.69
3075,5925,8.73,11.72
3125,5925,8.73,11.77
3175,5925,8.69,11.8
3225,5925,8.66,11.85
3275,5925,8.63,11.85
3325,5925,8.6,11.92
3375,5925,8.58,11.95
3425,5925,8.56,11.98
3475,5925,8.54,11.99
3525,5925,8.53,12.01
3575,5925,8.52,12.03
3625,5925,8.53,12.07
3675,5925,8.56,12.16
3725,5925,8.6,12.19
3775,5925,8.63,12.21
3825,5925,8.67,12.18
3875,5925,8.75,12.03
3925,5925,8.8,11.91
3975,5925,8.81,11.88
4025,5925,8.86,11.98
4075,5925,8.96,12.01
4125,5925,8.95,11.7
4175,5925,8.94,11.47
4225,5925,8.88,11.46
4275,5925,8.96,11.29
2225,5975,9.1,10.58
2275,5975,9.06,10.63
2325,5975,9.09,10.74
2375,5975,9.02,10.9
2425,5975,8.91,10.99
2475,5975,8.87,11.14
2525,5975,8.81,11.34
2575,5975,8.7,11.49
2625,5975,8.63,11.74
2675,5975,8.63,11.81
2725,5975,8.64,11.84
2775,5975,8.65,11.87
2825,5975,8.65,11.91
2875,5975,8.66,11.86
2925,5975,8.66,11.85
2975,5975,8.66,11.83
3025,5975,8.66,11.79
3075,5975,8.66,11.79
3125,5975,8.66,11.81
3175,5975,8.63,11.81
3225,5975,8.6,11.9
3275,5975,8.58,11.93
3325,5975,8.57,11.97
3375,5975,8.56,11.99
3425,5975,8.55,12.02
3475,5975,8.53,12.04
3525,5975,8.52,12.04
3575,5975,8.52,12.06
3625,5975,8.55,12.13
3675,5975,8.59,12.15
3725,5975,8.62,12.16
3775,5975,8.65,12.14
3825,5975,8.71,12.07
3875,5975,8.78,11.95
3925,5975,8.82,11.89
3975,5975,8.82,11.86
4025,5975,8.87,11.97
4075,5975,8.94,11.96
4125,5975,8.94,11.61
4175,5975,8.92,11.44
4225,5975,8.83,11.24
4275,5975,8.9,11.09
2275,6025,9.07,10.68
2325,6025,9.08,10.7
2375,6025,9.06,10.9
2425,6025,8.95,10.95
2475,6025,8.88,11.08
2525,6025,8.83,11.32
2575,6025,8.76,11.46
2625,6025,8.61,11.72
2675,6025,8.61,11.77
2725,6025,8.63,11.8
2775,6025,8.64,11.86
2825,6025,8.64,11.89
2875,6025,8.65,11.9
2925,6025,8.66,11.9
2975,6025,8.65,11.88
3025,6025,8.64,11.84
3075,6025,8.64,11.82
3125,6025,8.63,11.81
3175,6025,8.62,11.84
3225,6025,8.59,11.87
3275,6025,8.58,11.94
3325,6025,8.56,11.98
3375,6025,8.55,12.02
3425,6025,8.54,12.07
3475,6025,8.53,12.08
3525,6025,8.54,12.11
3575,6025,8.56,12.15
3625,6025,8.58,12.18
3675,6025,8.61,12.16
3725,6025,8.64,12.16
3775,6025,8.68,12.08
3825,6025,8.75,11.98
3875,6025,8.8,11.96
3925,6025,8.82,11.91
3975,6025,8.85,11.95
4025,6025,8.88,12.03
4075,6025,8.92,11.81
4125,6025,8.94,11.49
4175,6025,8.85,11.27
4225,6025,8.79,11.18
4275,6025,8.86,11.08
1625,6075,9.41,9.64
1675,6075,9.38,9.65
1725,6075,9.37,9.66
2275,6075,9.09,10.69
2325,6075,9.07,10.67
2375,6075,9.06,10.88
2425,6075,9,11
2475,6075,8.9,11.09
2525,6075,8.83,11.32
2575,6075,8.79,11.47
2625,6075,8.66,11.7
2675,6075,8.6,11.78
2725,6075,8.61,11.8
2775,6075,8.62,11.83
2825,6075,8.63,11.89
2875,6075,8.64,11.89
2925,6075,8.64,11.9
2975,6075,8.65,11.9
3025,6075,8.64,11.85
3075,6075,8.63,11.85
3125,6075,8.62,11.83
3175,6075,8.61,11.86
3225,6075,8.59,11.89
3275,6075,8.57,11.95
3325,6075,8.56,12.01
3375,6075,8.55,12.05
3425,6075,8.54,12.09
3475,6075,8.56,12.15
3525,6075,8.57,12.17
3575,6075,8.58,12.19
3625,6075,8.6,12.2
3675,6075,8.63,12.21
3725,6075,8.67,12.13
3775,6075,8.71,12.03
3825,6075,8.77,11.97
3875,6075,8.81,11.97
3925,6075,8.84,11.98
3975,6075,8.86,12
4025,6075,8.86,11.92
4075,6075,8.91,11.64
4125,6075,8.91,11.39
4175,6075,8.81,11.21
4225,6075,8.77,11.07
4275,6075,8.87,11.02
1625,6125,9.4,9.61
1675,6125,9.38,9.63
1725,6125,9.37,9.66
1775,6125,9.37,9.64
2325,6125,9.07,10.71
2375,6125,9.05,10.91
2425,6125,9.02,11.08
2475,6125,8.96,11.19
2525,6125,8.83,11.36
2575,6125,8.81,11.45
2625,6125,8.72,11.65
2675,6125,8.62,11.76
2725,6125,8.61,11.81
2775,6125,8.61,11.83
2825,6125,8.61,11.86
2875,6125,8.62,11.91
2925,6125,8.63,11.9
2975,6125,8.63,11.92
3025,6125,8.63,11.87
3075,6125,8.62,11.87
3125,6125,8.61,11.85
3175,6125,8.6,11.88
3225,6125,8.58,11.92
3275,6125,8.57,11.99
3325,6125,8.56,12.02
3375,6125,8.56,12.06
3425,6125,8.56,12.13
3475,6125,8.58,12.17
3525,6125,8.59,12.18
3575,6125,8.6,12.21
3625,6125,8.61,12.22
3675,6125,8.65,12.21
3725,6125,8.7,12.15
3775,6125,8.75,12.03
3825,6125,8.79,11.99
3875,6125,8.82,12
3925,6125,8.85,12.03
3975,6125,8.86,12.03
4025,6125,8.86,11.81
4075,6125,8.94,11.51
4125,6125,8.82,11.24
4175,6125,8.75,11.06
4225,6125,8.8,11.2
4275,6125,8.84,10.93
1675,6175,9.38,9.59
1725,6175,9.37,9.62
2025,6175,9.34,9.93
2375,6175,9.05,11
2425,6175,9.02,11.08
2475,6175,9,11.33
2525,6175,8.86,11.47
2575,6175,8.81,11.47
2625,6175,8.76,11.56
2675,6175,8.65,11.76
2725,6175,8.62,11.81
2775,6175,8.61,11.85
2825,6175,8.61,11.88
2875,6175,8.61,11.9
2925,6175,8.62,11.94
2975,6175,8.62,11.95
3025,6175,8.61,11.89
3075,6175,8.61,11.88
3125,6175,8.6,11.86
3175,6175,8.59,11.88
3225,6175,8.58,11.9
3275,6175,8.58,11.99
3325,6175,8.58,12.01
3375,6175,8.59,12.08
3425,6175,8.59,12.16
3475,6175,8.6,12.18
3525,6175,8.61,12.19
3575,6175,8.62,12.22
3625,6175,8.64,12.24
3675,6175,8.68,12.19
3725,6175,8.74,12.11
3775,6175,8.8,12.02
3825,6175,8.83,12.05
3875,6175,8.85,12.08
3925,6175,8.86,12.09
3975,6175,8.83,11.84
4025,6175,8.88,11.61
4075,6175,8.86,11.31
4125,6175,8.8,11.22
4175,6175,8.78,11.12
4225,6175,8.8,10.85
4275,6175,8.81,10.78
1725,6225,9.37,9.6
1775,6225,9.36,9.63
1975,6225,9.34,9.85
2025,6225,9.31,10.01
2075,6225,9.29,10.13
2375,6225,9.08,11.07
2425,6225,9.01,11.13
2475,6225,9.01,11.37
2525,6225,8.89,11.56
2575,6225,8.82,11.56
2625,6225,8.79,11.53
2675,6225,8.71,11.69
2725,6225,8.62,11.8
2775,6225,8.61,11.84
2825,6225,8.61,11.89
2875,6225,8.61,11.95
2925,6225,8.61,11.96
2975,6225,8.6,11.9
3025,6225,8.6,11.91
3075,6225,8.61,11.88
3125,6225,8.59,11.83
3175,6225,8.58,11.85
3225,6225,8.59,11.86
3275,6225,8.6,11.92
3325,6225,8.6,11.97
3375,6225,8.61,12.04
3425,6225,8.61,12.14
3475,6225,8.63,12.15
3525,6225,8.64,12.18
3575,6225,8.65,12.24
3625,6225,8.68,12.22
3675,6225,8.73,12.15
3725,6225,8.8,12.08
3775,6225,8.86,12.09
3825,6225,8.88,12.1
3875,6225,8.86,12.07
3925,6225,8.82,11.89
3975,6225,8.85,11.66
4025,6225,8.9,11.39
4075,6225,8.84,11.28
4125,6225,8.81,11.14
4175,6225,8.8,11.09
4225,6225,8.8,10.81
1725,6275,9.37,9.6
1775,6275,9.36,9.63
1975,6275,9.31,9.85
2025,6275,9.27,10.02
2375,6275,9.11,11.13
2425,6275,9.02,11.24
2475,6275,9.02,11.4
2525,6275,8.92,11.57
2575,6275,8.85,11.67
2625,6275,8.81,11.58
2675,6275,8.75,11.64
2725,6275,8.65,11.78
2775,6275,8.62,11.83
2825,6275,8.61,11.87
2875,6275,8.61,11.91
2925,6275,8.61,11.96
2975,6275,8.59,11.94
3025,6275,8.62,11.95
3075,6275,8.64,11.92
3125,6275,8.62,11.9
3175,6275,8.61,11.89
3225,6275,8.61,11.86
3275,6275,8.61,11.9
3325,6275,8.62,11.95
3375,6275,8.64,11.99
3425,6275,8.65,12.05
3475,6275,8.67,12.04
3525,6275,8.7,12.09
3575,6275,8.73,12.02
3625,6275,8.78,12.03
3675,6275,8.81,12.12
3725,6275,8.86,12.13
3775,6275,8.88,12.08
3825,6275,8.86,11.99
3875,6275,8.83,11.88
3925,6275,8.85,11.69
3975,6275,8.91,11.45
4025,6275,8.88,11.34
4075,6275,8.83,11.25
4125,6275,8.79,11.25
4175,6275,8.8,10.82
4225,6275,8.8,10.76
1725,6325,9.36,9.59
1775,6325,9.35,9.64
1925,6325,9.31,9.78
1975,6325,9.26,9.91
2025,6325,9.25,10.05
2375,6325,9.14,11.15
2425,6325,9.06,11.38
2475,6325,9.03,11.45
2525,6325,8.96,11.52
2575,6325,8.86,11.71
2625,6325,8.84,11.73
2675,6325,8.79,11.65
2725,6325,8.71,11.71
2775,6325,8.64,11.81
2825,6325,8.62,11.86
2875,6325,8.62,11.87
2925,6325,8.61,11.88
2975,6325,8.61,11.9
3025,6325,8.62,11.9
3075,6325,8.65,11.84
3125,6325,8.64,11.82
3175,6325,8.63,11.88
3225,6325,8.63,11.86
3275,6325,8.63,11.9
3325,6325,8.65,11.93
3375,6325,8.66,11.94
3425,6325,8.69,11.98
3475,6325,8.74,11.92
3525,6325,8.79,11.88
3575,6325,8.84,11.89
3625,6325,8.87,11.97
3675,6325,8.88,12.05
3725,6325,8.87,12.07
3775,6325,8.86,11.98
3825,6325,8.84,11.87
3875,6325,8.88,11.73
3925,6325,8.92,11.44
3975,6325,8.89,11.38
4025,6325,8.83,11.26
